id,date,report,security
602,14-11-22,Issue 602 : Fatal crash in for each loop ， Issue #602 ， realm/realm-java ， GitHub Hi  I have issue similar to #484 and to #589 . I trying to run query in cycle  check if this record not exists  then create it. Before for/each cycle at the same thread and the same realm instance query works fine. But when we entered to cycle it crashed. I use realm library version 0.74.0  Android studio 1.0rc. Song model:  public class Song extends RealmObject {     private String id;     private String ownerId;     private String artist;     private String title;     private int duration;     private String url;     private String lyrics_id;     private int genreId;     private String albumId;     private int index;     private boolean needToRemove; **** and their getters and setters **** }  Part of the code where it crash:  {  List<Song> songs = lists[0];  Realm workerRealm = getRealmInstanceForWorkerThread();  String myId = PreferenceHelper.getUserId();  // Mark all songs need to remove true  RealmResults<Song> songRealmList = workerRealm.where(Song.class)           .equalTo("ownerId"  myId)           .findAll();                                         // Works fine  workerRealm.beginTransaction();  for (Song song : songRealmList) {     song.setNeedToRemove(true);         // Works fine  }  for (Song song : songs) {                    // Entering to cycle    // Check if the record exist   Song querySong = workerRealm.where(Song.class)          .beginGroup()          .equalTo("id"  song.getId())          .equalTo("ownerId"  song.getOwnerId())          .endGroup()          .findFirst();                                 // And here it crash                 if (querySong == null) {    querySong = workerRealm.createObject(Song.class);  }  querySong.setOwnerId(song.getOwnerId());  querySong.setUrl(song.getUrl());  querySong.setLyrics_id(song.getLyrics_id());  querySong.setGenreId(song.getGenreId());  querySong.setDuration(song.getDuration());  querySong.setTitle(song.getTitle());  querySong.setId(song.getId());  querySong.setAlbumId(song.getAlbumId());  querySong.setArtist(song.getArtist());  querySong.setNeedToRemove(song.isNeedToRemove());  querySong.setIndex(song.getIndex()); }  Error message: Method threw 'java.lang.RuntimeException' exception. Cannot evaluate io.realm.SongRealmProxy.toString() A/libc? Fatal signal 11 (SIGSEGV)  code 1  fault addr 0xa1e25ffc in tid -2049854000 (UpdateMultipleO) UpdateMultipleO - it is my method where I do this( full name updateMultipleOwnSongsAndAlbumsInDB).,1
608,14-11-24,Issue 608 : Bad UTF-8 encoding ， Issue #608 ， realm/realm-java ， GitHub java.lang.RuntimeException: Unspecified exception. Bad UTF-8 encoding at io.realm.internal.Row.nativeGetString(Native Method),0
611,14-11-25,Issue 611 : Fatal signal 11 (SIGSEGV) at 0x00000000 (code=1)  thread 30327 (s.realmadapters) ， Issue #611 ， realm/realm-java ， GitHub Hi everyone! Thanks for the Realm! Unfortunately  I have been experiencing problems with RealmAdapter. At first it was only in my application but then I managed to crash the sample application. Of cource I did change it a little bit. Changes: Added new item to menu (now there are two items which can be clicked) Added an action to this item (see the code) Added sorting before setting an adapter to listview Added one more attribute to class TimeStamp How to reproduce this crash: Run the App Click 'Add' Click 'SORT' Do it 5-10 times LogCat: 11-24 21:39:27.545: D/dalvikvm(30327): Trying to load lib /data/data/io.realm.examples.realmadapters/lib/libtightdb-jni.so 0x41c31c08 11-24 21:39:27.545: D/dalvikvm(30327): Added shared lib /data/data/io.realm.examples.realmadapters/lib/libtightdb-jni.so 0x41c31c08 11-24 21:39:42.560: D/dalvikvm(30327): GC_CONCURRENT freed 266K  7% free 12295K/13127K  paused 17ms+2ms  total 40ms 11-24 21:39:42.930: A/libc(30327): Fatal signal 11 (SIGSEGV) at 0x00000000 (code=1)  thread 30327 (s.realmadapters)  Phone: Samsung Galaxy S3 Android: 4.1.2 Sample application in which I can reproduce crash.,0
613,14-11-25,Issue 613 : Unspecified exception. Bad UTF-8 encoding ， Issue #613 ， realm/realm-java ， GitHub Hi guys  from time to time I'm not able to start my app anymore since everytime I try to start it  the application immediately crashes and the following is logged: Unspecified exception. Bad UTF-8 encoding Fatal signal 11 (SIGSEGV) at 0xe7d2fd7d (code=1)  thread 5312 (Thread-6373)  Only deleting and reinstalling the app actually helps  I guess the realm got somehow corrupted. Any fixes available?,0
626,14-11-28,Issue 626 : Native Crash with sort(). Version 0.74.0 ， Issue #626 ， realm/realm-java ， GitHub Hi  I have a native crash when I write the following code (I am using Guava Predicate to do the filtering): List<Contact> members = new ArrayList<>();  // uncommenting this line below does not cause the crash //        ArrayList<Contact> members = new ArrayList<>(ContactHelper.getAllContacts());  List<Contact> filtered = new ArrayList<>(Collections2.filter(members  new Predicate<Contact>() {   @Override   public boolean apply(Contact input) {     return ContactHelper.getDisplayName(input).contains(queryString.trim());   } }));  However  when I copy the ArrayList contents the crash does not happens. Contact inherits from RealmObject Am I doing something wrong? 11-28 14:55:09.587    6863-6863/? A/libc? Fatal signal 11 (SIGSEGV) at 0xfffffff8 (code=1)  thread 6863 (this.exampleandroid) 11-28 14:55:09.687      122-122/? I/DEBUG? *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** 11-28 14:55:09.687      122-122/? I/DEBUG? Build fingerprint: 'generic/vbox86p/vbox86p:4.4.4/KTU84P/eng.buildbot.20141001.101335:userdebug/test-keys' 11-28 14:55:09.687      122-122/? I/DEBUG? Revision: '0' 11-28 14:55:09.687      122-122/? I/DEBUG? pid: 6863  tid: 6863  name: this.exampleandroid  >>> com.examplethis.exampleandroid <<< 11-28 14:55:09.687      122-122/? I/DEBUG? signal 11 (SIGSEGV)  code 1 (SEGV_MAPERR)  fault addr fffffff8 11-28 14:55:09.823      122-122/? I/DEBUG? eax 00000000  ebx 94cf0ff4  ecx 00000000  edx 94ceb7b0 11-28 14:55:09.823      122-122/? I/DEBUG? esi bf973a0c  edi b8fe5c80 11-28 14:55:09.823      122-122/? I/DEBUG? xcs 00000073  xds 0000007b  xes 0000007b  xfs 00000000  xss 0000007b 11-28 14:55:09.823      122-122/? I/DEBUG? eip 94c3c4e1  ebp bf973a48  esp bf9739e0  flags 00210282 11-28 14:55:09.823      122-122/? E/Corkscrew? unrecognized DW_CFA_* instruction: 0x2e 11-28 14:55:09.823      122-122/? I/DEBUG? backtrace: 11-28 14:55:09.823      122-122/? I/DEBUG? #00  pc 001514e1  /data/app-lib/com.examplethis.exampleandroid-2/libtightdb-jni.so (__dynamic_cast+17) 11-28 14:55:09.823      122-122/? I/DEBUG? #01  pc 000bea3e  /data/app-lib/com.examplethis.exampleandroid-2/libtightdb-jni.so (tightdb::TableViewBase::outside_version() const+50) 11-28 14:55:09.823      122-122/? I/DEBUG? stack: 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739a0  b4eddcb4  /system/lib/libdvm.so 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739a4  b4f51c80 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739a8  b4d4df59  /system/lib/libdvm.so (dvmInterpret(Thread*  Method const*  JValue*)+9) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739ac  b4eddcb4  /system/lib/libdvm.so 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739b0  9edbf3bc 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739b4  b8e16eb0  [heap] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739b8  bf973ab8  [stack] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739bc  b4dd4028  /system/lib/libdvm.so (dvmCallMethodV(Thread*  Method const*  Object*  bool  JValue*  char*)+760) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739c0  b8e16eb0  [heap] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739c4  9e1c6418  /dev/ashmem/dalvik-LinearAlloc (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739c8  bf973ab8  [stack] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739cc  a4d17890  /dev/ashmem/dalvik-zygote (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739d0  9ddbb080  /dev/ashmem/dalvik-LinearAlloc (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739d4  a4d181e8  /dev/ashmem/dalvik-zygote (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739d8  a5c97fa0  /dev/ashmem/dalvik-heap (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739dc  b4eddcb4  /system/lib/libdvm.so 11-28 14:55:09.823      122-122/? I/DEBUG? #00  bf9739e0  9edbf3bc 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739e4  b8e16eb0  [heap] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739e8  bf973ad0  [stack] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739ec  b76b8f79  /system/lib/libc.so (pthread_mutex_unlock+25) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739f0  b8e16eb0  [heap] 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739f4  9ddbd5b8  /dev/ashmem/dalvik-LinearAlloc (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739f8  00000000 11-28 14:55:09.823      122-122/? I/DEBUG? bf9739fc  b8e16eb0  [heap] 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a00  a5c97fa0  /dev/ashmem/dalvik-heap (deleted) 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a04  00000038 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a08  00000148 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a0c  00000000 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a10  00000008 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a14  00000002 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a18  00000001 11-28 14:55:09.823      122-122/? I/DEBUG? bf973a1c  b4eddcb4  /system/lib/libdvm.so 11-28 14:55:09.823      122-122/? I/DEBUG? ........  ........ 11-28 14:55:09.823      122-122/? I/DEBUG? memory map around fault addr fffffff8: 11-28 14:55:09.823      122-122/? I/DEBUG? bf955000-bf976000 rw- [stack] 11-28 14:55:09.823      122-122/? I/DEBUG? (no map for address) 11-28 14:55:09.823      122-122/? I/DEBUG? (no map above),0
635,14-12-03,Issue 635 : rowIndex > available rows ， Issue #635 ， realm/realm-java ， GitHub I'm getting this error when trying to delete an objet from realm: 12-02 18:06:42.144 1313-1313/com.globant.fernandoraviola.fidreader E/AndroidRuntime? FATAL EXCEPTION: main java.lang.ArrayIndexOutOfBoundsException: rowIndex > available rows. at io.realm.internal.Table.nativeMoveLastOver(Native Method) at io.realm.internal.Table.moveLastOver(Table.java:372) at io.realm.RealmObject.removeFromRealm(RealmObject.java:54) realm.beginTransaction(); Favorite favorite = realm.where(Favorite.class)                                 .equalTo("title"  entry.getTitle())                                 .findFirst();                         if (favorite != null) {                             favorite.removeFromRealm();                             isFavorite = false;                         } realm.commitTransaction();  Apparently  This happens when I try to remove the LAST item I added.,0
638,14-12-04,Issue 638 : ConcurrentModificationException while sending out notifications ， Issue #638 ， realm/realm-java ， GitHub Hi guys  we subscribed some of our ListAdapters to listen for Realm change notifications. Apparently we are receiving quite some crashes when those notifications are about to be sent out because the list holding the listeners we registered for these notification using addChangeListener is iterated in a thread-unsafe way. Please find the stack trace attached  the exception is thrown in Realm.java:681 :  java.util.ConcurrentModificationException        at java.util.ArrayList$ArrayListIterator.next(ArrayList.java:573)        at io.realm.Realm.sendNotifications(Realm.java:681)        at io.realm.Realm$RealmCallback.handleMessage(Realm.java:133)        at android.os.Handler.dispatchMessage(Handler.java:102)        at android.os.Looper.loop(Looper.java:136)        at android.app.ActivityThread.main(ActivityThread.java:5212)        at java.lang.reflect.Method.invokeNative(Method.java)        at java.lang.reflect.Method.invoke(Method.java:515)        at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:786)        at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:602)        at dalvik.system.NativeStart.main(NativeStart.java)   Is this a problem on our side? We are currently using 0.74.0 since the Gradle version is not yet updated.,0
640,14-12-04,Issue 640 : ConcurrentModificationException when using iterators methods ， Issue #640 ， realm/realm-java ， GitHub Hi  I have such exception even I using iterators methods: Realm version 0.75.1  Android studio 1.0rc2 Caused by: java.util.ConcurrentModificationException: No outside changes to a Realm is allowed while iterating a RealmResults. Use iterators methods instead.             at io.realm.RealmResults.assertRealmIsStable(RealmResults.java:405)             at io.realm.RealmResults.access$200(RealmResults.java:44)             at io.realm.RealmResults$RealmResultsIterator.hasNext(RealmResults.java:422)             at com.coachesdirectory.coach.db.RealmHelper$5.doInBackground(RealmHelper.java:360)             at com.coachesdirectory.coach.db.RealmHelper$5.doInBackground(RealmHelper.java:347)             at android.os.AsyncTask$2.call(AsyncTask.java:288)             at java.util.concurrent.FutureTask.run(FutureTask.java:237) ????????????at android.os.AsyncTask$SerialExecutor$1.run(AsyncTask.java:231) ????????????at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1112) ????????????at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:587) ????????????at java.lang.Thread.run(Thread.java:818)  Here is part of my code: ****AsyncTask***** List<SchoolResult> favoriteSchools = params[0]; Realm realm = Realm.getInstance(context); realm.beginTransaction();  // Set all schools to remove RealmResults<RealmSchoolResult> markToRemove = realm.where(RealmSchoolResult.class)                         .equalTo("userAccountId"  userId)                         .findAll(); Iterator<RealmSchoolResult> schoolResultIterator = markToRemove.iterator(); while (schoolResultIterator.hasNext()) { // Crash at this line   RealmSchoolResult realmSchoolResult = schoolResultIterator.next();   realmSchoolResult.setNeedRemove(true); },0
652,14-12-08,Issue 652 : Sample app crashing on relaunch ， Issue #652 ， realm/realm-java ， GitHub IntroExample is crashing on Lollipop without printing any stack-trace but this line: Fatal signal 11 (SIGSEGV)  code 1  fault addr 0x398 in tid 18537 How to reproduce: Launch app  close app and then launch again. Same is reproducible on orientation change. We didn't tried running any other sample project. Tried on: Device: Qmobile i9 OS: Android 4.2.2 Device: Nexus 4 OS: Android Lollipop Device: Nexus 5 OS: Android Lollipop,0
655,14-12-10,Issue 655 : Usage of equals in comparison ， Issue #655 ， realm/realm-java ， GitHub Hi  Commit a0376da removed some of the lines which were required for more thorough object comparisons. The current implementation considers 2 objects same even if they have different instance values. e.g. current block of code will pass the equals check. User a = Realm.getInstance(this).createObject(User.class); a.setId(11); User b = Realm.getInstance(this).createObject(User.class); b.setId(12); a.equals(b); // ---- true --- // should be false I think the rowIndex should be considered while comparing 2 objects belonging to same table.,0
671,14-12-13,Issue 671 : Segmentation fault when performing updates ， Issue #671 ， realm/realm-java ， GitHub Hi there! Seems like I've found VERY odd bug leading to a segmentation fault in my app  which uses Realm. The bug happens when I use "-" symbol in Realm instance name: Realm realmInstance = Realm.getInstance(this  "somerealm-file-ok.realm"); It works absolutely ok  as intended. However  consider this app flow: Start IntentService upon activity creation In IntentService do: Realm.getInstance(context  "some-file-name.realm") Fetch data from network Then clear all my existing data in one single transaction using aquired instance (see 2) Then start saving different sets of entities  one transaction per set (e.g. 1 tx for List of Entity  1 tx for List of Model  etc)   using aquired instance (see 2) Succeed  close instance  stop IntentService internally In Activity  press back  returning to Launcher Launch activity again  in attempt to go through steps 1-7 again [time]2930-2930/? A/libc? Fatal signal 11 (SIGSEGV) at 0x00000390 (code=1)  thread 2930 (.myappname) There's only one Realm instance in IntentService  I do not pass it to other thread  and it is acquired in IntentService thread. After the Application is surely killed by system  I can launch it again and go through steps 1-9 again  receiving the same experience. Now the interesting part Everything works fine (? at least without SIGSEGV) when I acquire either the default instance for Context or instance with name  which does not contain "-" (dash) Realm.getInstance(someContext) Realm.getInstance(someContext  "nodashinname") UPDATE Only the instance with the default name does not cause SIGSEGV in the scenario above. I would really want to use Realm in production as the only truly powerful NoSQL available for the platform. But issues like may prevent anyone from being able to do so. Guys do something! :) Realm is too awesome not to be used in production in Android :),0
686,14-12-20,Issue 686 : Proxy class imports can cause ambiguous references  ， Issue #686 ， realm/realm-java ， GitHub While migrating to use the just-landed json features  I encountered an issue while deserializing a json object with string array property  something like: {     arr: [ 'item1'  'item2'  'item3' ] }  previously I fixed the issue by creating a wrapper class (e.g RealmString) and since I was parsing json manually via gson  it was working ok  but now I can't find a workaround to this issue  any ideas? // other small issues... why can't we get a list of created objects via realm.createAllFromJson() similar to what we get from realm.createObjectFromJson()? I get reference is ambiguous error in the generated proxy class  when I have a model named Thread. Thanks for your great efforts  and keep up the good work!,0
687,14-12-20,Issue 687 : Trying to build 0.76.0 version with encryption fails ， Issue #687 ， realm/realm-java ， GitHub When trying to build the version 0.76.0 of the library i get an error trying to download the core library: http://static.realm.io/downloads/core/realm-core-android-0.86.0-encryption.tar.gz The standard version is available  but the encrypted one isn't there.,0
707,15-01-01,Issue 707 : Sorting results breaks query chaining ， Issue #707 ， realm/realm-java ， GitHub I think I've come across a weird bug on v0.76 - if you generate a sorted RealmResults  then query chaining starts throwing exceptions. (I'm not sure if this also happened on older versions of Realm.) Here's a somewhat contrived example: // Without sorting  it works fine // RealmList<Contact> contacts = realm.where(Group.class).findFirst().  // With sorting  it doesn't work RealmResults<Contact> contacts = realm.where(Group.class).findFirst().getContacts()                                             .where().findAll("key"  RealmResults.SORT_ORDER_ASCENDING);  // ArrayIndexOutOfBoundsException RealmResults<Contact> statusContacts = contacts.where().equalTo("status"  1).findAll();  // IllegalArgumentException: Field 'key': type mismatch.  RealmResults<Contact> keyContacts = contacts.where().equalTo("key"  "A").findAll();   All other source files are available here: https://github.com/gautamjain/DebugRealm/tree/master/app/src/main/java/io/gautam/debugrealm,0
710,15-01-04,Issue 710 : Incorrect samples in "Sorting" section ， Issue #710 ， realm/realm-java ， GitHub The "Sorting" section contains incorrect samples: result of .sort is void. http://realm.io/docs/java/0.76.0/#sorting,0
726,15-01-08,Issue 726 : java.lang.IllegalStateException: Cannot use ImplicitTransaction after it or its parent has been closed. ， Issue #726 ， realm/realm-java ， GitHub java.lang.IllegalStateException: Cannot use ImplicitTransaction after it or its parent has been closed.             at io.realm.internal.ImplicitTransaction.assertNotClosed(ImplicitTransaction.java:66)             at io.realm.internal.ImplicitTransaction.advanceRead(ImplicitTransaction.java:29)             at io.realm.Realm$RealmCallback.handleMessage(Realm.java:194)             at android.os.Handler.dispatchMessage(Handler.java:95)             at android.os.Looper.loop(Looper.java:176) I'm getting the above error while adding/updating realm objects in a background handler thread. What is the reason behind this?,0
