id,date,report,security
1065,16-01-07,Issue 1065 : get_build_number from project fails if not only digits ， Issue #1065 ， fastlane/fastlane ， GitHub I tried to use get_build_number(xcodeproj: "test.xcodeproj") where the build number contains also letter e.g TE102. The letters let me know the environment. The lane failed with the error "agvtool what-version -terse' was 6 instead of 0. (RuntimeError)",0
1164,16-01-21,Issue 1164 : Upload to crashlytics is not stable ， Issue #1164 ， fastlane/fastlane ， GitHub I'm using fastlane for nightly buids and keep them in the crashlytics. To do this  I added crashlytics action with following config: crashlytics( api_token: "token"  build_secret: "secret"  ipa_path: "project.ipa"  notes: "Nightly build at " + Time.new.strftime("%H:%M:%S %d.%m.%Y")  emails: ['mails']  notifications: false  debug: true ) I've noticed that sometimes build automatically submitted to crashlytics and sometimes not. Generally  when fastlane fails to upload the binary  I just execute the same shell command and it works normally. fastlane log: /iosdomoby/Domoby.app.dSYM.zip"  :XCODEBUILD_ARCHIVE=>"/Users/tmp120210/Library/Developer/Xcode/Archives/2016-01-21/Domoby 2016-01-21 16.12.02.xcarchive"} [16:14:15]: Exit status of command './Pods/Crashlytics/Crashlytics.framework/submit token secret -ipaPath 'project.ipa' -emails 'mails' -notesPath '/var/folders/4g/_3dyg_0534q0wd8qbd0r325h0000gn/T/changelog20160121-85494-1uehkdt' -notifications NO -debug YES' was 1 instead of 0. 2016-01-21 16:13:46.954 submit Crashlytics: Crashlytics.framework/submit 1.3.5 (15) 2016-01-21 16:13:46.961 submit Crashlytics: Path to IPA manually provided: project.ipa 2016-01-21 16:13:47.495 submit Crashlytics: Path To App: /var/folders/4g/_3dyg_0534q0wd8qbd0r325h0000gn/T/Domoby/Payload/Domoby.app 2016-01-21 16:13:52.157 submit Crashlytics: Added Release Notes Successfully 200 2016-01-21 16:13:52.624 submit Crashlytics: Added Testers/Groups Successfully 200 2016-01-21 16:13:52.633 submit Crashlytics: Submitting IPA at /var/folders/4g/_3dyg_0534q0wd8qbd0r325h0000gn/T/com.crashlytics.mac/distributions/EB28DBCB-5AB9-47C8-B80E-EC220F1EEC14.ipa 2016-01-21 16:14:13.984 submit Crashlytics: Unable to submit build. Response code: 0 2016-01-21 16:14:13.994 submit Crashlytics: Failed to upload binary Then  I manually run this shell command: Michaels-Air:ios tmp120210$ ./Pods/Crashlytics/Crashlytics.framework/submit token secret -ipaPath 'project.ipa' -emails 'mails' -notifications NO -debug YES 2016-01-21 16:14:58.778 submit Crashlytics: Crashlytics.framework/submit 1.3.5 (15) 2016-01-21 16:14:58.784 submit Crashlytics: Path to IPA manually provided: project.ipa 2016-01-21 16:14:59.176 submit Crashlytics: Path To App: /var/folders/4g/_3dyg_0534q0wd8qbd0r325h0000gn/T/Domoby/Payload/Domoby.app 2016-01-21 16:15:04.228 submit Crashlytics: Added Testers/Groups Successfully 200 2016-01-21 16:15:04.236 submit Crashlytics: Submitting IPA at /var/folders/4g/_3dyg_0534q0wd8qbd0r325h0000gn/T/com.crashlytics.mac/distributions/4B32E38A-922B-4C6A-B26A-E387B731BE8C.ipa 2016-01-21 16:15:16.812 submit Crashlytics: Uploaded Successfully 202 crashreport hash from fastlane: a2c7fb6b0d04c522076e8f9e96d44f29,0
1262,16-02-02,Issue 1262 : S3: S3_DSYM_OUTPUT_PATH is set to invalid URL ， Issue #1262 ， fastlane/fastlane ， GitHub S3_DSYM_OUTPUT_PATH is set to bucket url with original dSYM path instead of filename.,0
1277,16-02-07,Issue 1277 : "Could not find app with app identifier"  ， Issue #1277 ， fastlane/fastlane ， GitHub I had app-id configured in dev-portal properly but had no entry in iTunes connect. Fastlane asked me if i'd like to create one and after failed immediately. Was able to workaround by creating entry in iTC manually and re-running fastlane init. [14:12:14]: Error occurred with the setup program! Reverting changes now! [14:12:14]: Deleting the 'fastlane' folder ------------------------------------------------------------------------------------------- ?  An error occured. Please enable crash reports using `fastlane enable_crash_reporting`. ?  This makes resolving issues much easier and helps improve fastlane. ?  The reports will be stored securely on getsentry.com. ?  More information about privacy: https://github.com/fastlane/fastlane/releases/tag/1.33.3 ------------------------------------------------------------------------------------------- /Users/austinate/.rvm/gems/ruby-2.2.1/gems/deliver-1.9.0/lib/deliver/detect_values.rb:30:in `find_app': [!] Could not find app with app identifier '*my_app_id*' in your iTunes Connect account (*my@email* - Team: *team id*) (RuntimeError)     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/deliver-1.9.0/lib/deliver/detect_values.rb:5:in `run!'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/deliver-1.9.0/lib/deliver/runner.rb:8:in `initialize'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/lib/fastlane/setup/setup_ios.rb:213:in `new'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/lib/fastlane/setup/setup_ios.rb:213:in `enable_deliver'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/lib/fastlane/setup/setup_ios.rb:55:in `default_setup'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/lib/fastlane/setup/setup_ios.rb:33:in `run'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/lib/fastlane/setup/setup.rb:19:in `run'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/bin/fastlane:51:in `block (2 levels) in run'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/commander-4.3.5/lib/commander/command.rb:153:in `run'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/commander-4.3.5/lib/commander/runner.rb:428:in `run_active_command'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane_core-0.36.1/lib/fastlane_core/ui/fastlane_runner.rb:23:in `run!'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/commander-4.3.5/lib/commander/delegates.rb:15:in `run!'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/bin/fastlane:150:in `run'     from /Users/austinate/.rvm/gems/ruby-2.2.1/gems/fastlane-1.57.0/bin/fastlane:156:in `<top (required)>'     from /Users/austinate/.rvm/gems/ruby-2.2.1/bin/fastlane:23:in `load'     from /Users/austinate/.rvm/gems/ruby-2.2.1/bin/fastlane:23:in `<main>',0
1317,16-02-15,Issue 1317 : Failing to init new project ， Issue #1317 ， fastlane/fastlane ， GitHub I am trying to do a fastlane init on a new project. I am getting this error: /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/spaceship-0.19.4/lib/spaceship/client.rb:268:in `parse_response': [!] {"data"=>nil  "messages"=>{"warn"=>nil  "error"=>["Unauthorized access"]  "info"=>nil}  "statusCode"=>"ERROR"} (Spaceship::Client::UnexpectedResponse)     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/spaceship-0.19.4/lib/spaceship/tunes/tunes_client.rb:45:in `teams'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/spaceship-0.19.4/lib/spaceship/tunes/tunes_client.rb:83:in `select_team'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/spaceship-0.19.4/lib/spaceship/tunes/spaceship.rb:30:in `select_team'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/lib/fastlane/setup/setup_ios.rb:173:in `detect_if_app_is_available'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/lib/fastlane/setup/setup_ios.rb:29:in `run'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/lib/fastlane/setup/setup.rb:19:in `run'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/bin/fastlane:51:in `block (2 levels) in run'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/commander-4.3.5/lib/commander/command.rb:153:in `run'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/commander-4.3.5/lib/commander/runner.rb:428:in `run_active_command'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane_core-0.36.4/lib/fastlane_core/ui/fastlane_runner.rb:23:in `run!'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/commander-4.3.5/lib/commander/delegates.rb:15:in `run!'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/bin/fastlane:150:in `run'     from /Users/fork/.rbenv/versions/2.3.0/lib/ruby/gems/2.3.0/gems/fastlane-1.59.0/bin/fastlane:156:in `<top (required)>'     from /Users/fork/.rbenv/versions/2.3.0/bin/fastlane:23:in `load'     from /Users/fork/.rbenv/versions/2.3.0/bin/fastlane:23:in `<main>'  I don't know whats going on. I can login to developer.apple.com without issues with the credentials I've supplied. I am part of two teams could that be the issue?,0
1348,16-02-19,Issue 1348 : make_changelog_from_jenkins doesn't work with authenticated jenkins ， Issue #1348 ， fastlane/fastlane ， GitHub WRT 54dcdf9 Note that this won't work if your jenkins requires authentication. See https://wiki.jenkins-ci.org/display/JENKINS/Authenticating+scripted+clients This causes: /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:879:in `initialize': [!] Operation timed out - connect(2) for "...." port .... (Errno::ETIMEDOUT)     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:879:in `open'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:879:in `block in connect'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/timeout.rb:73:in `timeout'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:878:in `connect'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:863:in `do_start'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:852:in `start'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:583:in `start'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:478:in `get_response'     from /Users/Shared/Jenkins/Home/.rvm/rubies/ruby-2.2.4/lib/ruby/2.2.0/net/http.rb:455:in `get'     from /Users/Shared/Jenkins/Home/.rvm/gems/ruby-2.2.4/bundler/gems/fastlane/lib/fastlane/actions/make_changelog_from_jenkins.rb:14:in `run'  Given jenkins limitations  I wonder if it's not easier to write a jenkins plugin whose job is to dump the changelog to file then simply read it ? @mandrizzle ? (reference on how to generate the changelog: jenkinsci/testflight-plugin@e8edfef),0
1422,16-02-26,Issue 1422 : set_info_plist_value changes Info.plist XML header to "... Apple Computer"; PlistBuddy changes it to "Apple" = diff annoyance ， Issue #1422 ， fastlane/fastlane ， GitHub I use the GIT_COMMIT_COUNT trick for build numbers powered by PlistBuddy in the Xcode build phases normally. But I found the version doesn't stick around if I run gym. So I resort to wrapping another pair of set_info_plist_value steps around gym in my Fastfile like so:   # Set build version  (A)   build_number = number_of_commits   set_info_plist_value(path: 'MakeEatSeeApp/Info.plist'  key: 'CFBundleVersion'  value: build_number.to_s)    gym(     workspace: workspace      scheme: scheme      configuration: configuration      output_directory: '/tmp'      output_name: output_name   )    # Reset the build version  (B)   set_info_plist_value(path: 'MakeEatSeeApp/Info.plist'  key: 'CFBundleVersion'  value: "GIT_COMMIT_COUNT") When I run this  the value of CFBundleVersion sure enough gets updated as I desired: GIT_COMMIT_COUNT    # this value is checked into Git 12345                               # Xcode Build Phase replaces GIT_COMMIT_COUNT with `git rev-list --count HEAD` GIT_COMMIT_COUNT    # end of Xcode Build Phases  sets the value back 12345                               # Fastlane's set_info_plist_value doing its magic (A) above GIT_COMMIT_COUNT   ?# end of lane: set_info_plist_value sets it back again.  So all is well  except I get this undesired diff as a side-effect: -<!DOCTYPE plist PUBLIC "-//Apple//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd"> +<!DOCTYPE plist PUBLIC "-//Apple Computer//DTD PLIST 1.0//EN" "http://www.apple.com/DTDs/PropertyList-1.0.dtd"> What can I do here? :(,0
1424,16-02-26,Issue 1424 : Fastlane action verify_build making invalid assertion ， Issue #1424 ， fastlane/fastlane ， GitHub Hey All  I've been playing with the new verify_build action (we were very excited to see it as we have our own custom scripts that do something similar). I don't believe the following exception is valid: raise "Inconsistent identifier found" unless plist['Entitlements']['application-identifier'] == "#{values['team_identifier']}.#{values['bundle_identifier']}"  Our app's bundle identifier is not prefixed by our team identifier but is prefixed with another value. This makes the entire action unusable since the exception is raised regardless of whether or not you passed in 'bundle_identifier' to be verified.,0
1429,16-02-27,Issue 1429 : Crash when trying to add already existing device with `register_devices` action ， Issue #1429 ， fastlane/fastlane ， GitHub New Issue Checklist Updated fastlane to the latest version I have read the Contribution Guidelines Issue Description When running the register_devices action with a device that already exists  the process crashes. It worked great once (when the device did not yet exist) but fails on subsequent runs. I have confirmed that I have this fix Complete output when running fastlane  including the stack trace and command used The relevant portion of the crash log "message": "Spaceship::Client::UnexpectedResponse: {\"responseId\"=>\"3f23088b-a114-4317-9f76-b6b21870cc24\"  \"resultCode\"=>35  \"resultString\"=>\"There were errors in the data supplied. Please correct and re-submit.\"  \"userString\"=>\"A device with number 'XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX' already exists on this team.\"  \"creationTimestamp\"=>\"2016-02-27T02:36:22Z\"  \"protocolVersion\"=>\"QH65B2\"  \"requestId\"=>nil  \"userLocale\"=>\"en_US\"  \"requestUrl\"=>\"https://developerservices2.apple.com/services/QH65B2/ios/addDevice.action\"  \"httpCode\"=>200  \"validationMessages\"=>nil}"  "culprit": "spaceship/client.rb in parse_response at line 300"    Configuration Files Please copy the complete content of your Fastfile and any other configuration files you use below: Fastfile:     register_devices(       devices_file: './fastlane/devices.txt'     ) devices.txt: Device ID   Device Name XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX  Bilbo Baggins' iPhone  Environment fastlane version (fastlane -v): 1.63.1 Do you use bundler  rbenv or rvm? No,0
1433,16-02-28,Issue 1433 : undefined method 'public_url' when uploading to s3 ， Issue #1433 ， fastlane/fastlane ， GitHub New Issue Checklist Updated fastlane to the latest version I have read the Contribution Guidelines Issue Description Trying to upload ipa to s3 with s3 action but receiving [!] undefined method 'public_url' for #<AWS::S3::ObjectVersion:0x007fdc9b8f8430> Complete output when running fastlane  including the stack trace and command used fastlane upload_s3 [11:22:35]: ------------------------------ [11:22:35]: --- Step: default_platform --- [11:22:35]: ------------------------------ [11:22:35]: Driving the lane 'ios upload_s3' ? [11:22:35]: -------------------------------- [11:22:35]: --- Step: get_version_number --- [11:22:35]: -------------------------------- [11:22:35]: $ cd /Users/oron/Development/DriverBox-iOS && agvtool what-marketing-version -terse1 [11:22:35]: ? 6.18.9 [11:22:35]: ---------------- [11:22:35]: --- Step: s3 --- [11:22:35]: ---------------- [11:22:35]: krausefx-ipa distribute:s3 -f "./Dist/DriverApp-v6.18.9.ipa" -a "--HIDDEN FOR SECURITY PURPOSES---" -s "--HIDDEN FOR SECURITY PURPOSES---" -b "--HIDDEN FOR SECURITY PURPOSES---" -r "eu-west-1" -P "--HIDDEN FOR SECURITY PURPOSES---" [11:22:35]: $ krausefx-ipa distribute:s3 -f "./Dist/DriverApp-v6.18.9.ipa" -a "--HIDDEN FOR SECURITY PURPOSES---" -s "--HIDDEN FOR SECURITY PURPOSES---" -b "--HIDDEN FOR SECURITY PURPOSES---" -r "eu-west-1" -P "--HIDDEN FOR SECURITY PURPOSES---" [11:22:45]: ? Error while uploading to S3: undefined method `public_url' for [11:22:45]: ? #<AWS::S3::ObjectVersion:0x007fa669b87678> [11:22:46]: Variable Dump: [11:22:46]: {:DEFAULT_PLATFORM=>:ios  :PLATFORM_NAME=>:ios  :LANE_NAME=>"ios upload_s3"  :VERSION_NUMBER=>"6.18.9"  :S3_IPA_OUTPUT_PATH=>"---HIDDEN FOR SECURITY PURPOSES---"} [11:22:46]: undefined method `public_url' for #<AWS::S3::ObjectVersion:0x007f9842f04790>  +------+--------------------+-------------+ |            fastlane summary             | +------+--------------------+-------------+ | Step | Action             | Time (in s) | +------+--------------------+-------------+ | 1    | default_platform   | 0           | | 2    | get_version_number | 0           | | 3    | s3                 | 10          | +------+--------------------+-------------+  [11:22:46]: fastlane finished with errors Successfully submitted a crash report. If this is a problem with one of the tools specifically  please submit an issue on GitHub and attach the following number to it: '1aa196e38c59351fdcc9ed4e917764aa' The crash report has been stored locally '/tmp/sentry_1aa196e38c59351fdcc9ed4e917764aa.json' /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/actions/s3.rb:235:in `upload_plist_and_html_to_s3': [!] undefined method `public_url' for #<AWS::S3::ObjectVersion:0x007f9842f04790> (NoMethodError)     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/actions/s3.rb:182:in `run'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:143:in `block (2 levels) in execute_action'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/actions/actions_helper.rb:35:in `execute_action'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:129:in `block in execute_action'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:128:in `chdir'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:128:in `execute_action'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/fast_file.rb:149:in `method_missing'     from Fastfile:111:in `block (2 levels) in parsing_binding'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/lane.rb:36:in `call'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/lane.rb:36:in `call'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:52:in `block in execute'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:46:in `chdir'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/runner.rb:46:in `execute'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/lane_manager.rb:46:in `cruise_lane'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/lib/fastlane/command_line_handler.rb:30:in `handle'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/bin/fastlane:38:in `block (2 levels) in run'     from /Users/oron/.rvm/gems/ruby-2.2.3/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /Users/oron/.rvm/gems/ruby-2.2.3/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /Users/oron/.rvm/gems/ruby-2.2.3/gems/commander-4.3.5/lib/commander/command.rb:153:in `run'     from /Users/oron/.rvm/gems/ruby-2.2.3/gems/commander-4.3.5/lib/commander/runner.rb:428:in `run_active_command'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane_core-0.36.8/lib/fastlane_core/ui/fastlane_runner.rb:23:in `run!'     from /Users/oron/.rvm/gems/ruby-2.2.3/gems/commander-4.3.5/lib/commander/delegates.rb:15:in `run!'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/bin/fastlane:156:in `run'     from /Users/oron/.rvm/gems/ruby-2.2.3@global/gems/fastlane-1.63.1/bin/fastlane:162:in `<top (required)>'     from /Users/oron/.rvm/gems/ruby-2.2.3/bin/fastlane:23:in `load'     from /Users/oron/.rvm/gems/ruby-2.2.3/bin/fastlane:23:in `<main>'     from /Users/oron/.rvm/gems/ruby-2.2.3/bin/ruby_executable_hooks:15:in `eval'     from /Users/oron/.rvm/gems/ruby-2.2.3/bin/ruby_executable_hooks:15:in `<main>'  Configuration Files Fastfile:   lane :upload_s3 do      # build      version = get_version_number(xcodeproj: "DriverBox.xcodeproj")      s3(       access_key: ENV['S3_ACCESS_KEY']                # Required from user.       secret_access_key: ENV['S3_SECRET_ACCESS_KEY']  # Required from user.       bucket: ENV['S3_BUCKET']                        # Required from user.       ipa: "./Dist/DriverApp-v#{version}.ipa"        region: 'eu-west-1'        path: "driverbox/DriverBox-iOS/test_version_#{version}/"              html_template_path: './fastlane/templates/s3_html_template.erb'              plist_template_path: './fastlane/templates/s3_plist_template.erb'    )    end Environment fastlane version (fastlane -v): fastlane 1.63.1 Do you use bundler  rbenv or rvm? No,0
1442,16-03-01,Issue 1442 : Exit status of command 'swiftlint lint --config .swiftlint.yml' was 1 instead of 0. ， Issue #1442 ， fastlane/fastlane ， GitHub New Issue Checklist [V] Updated fastlane to the latest version [V] I have read the Contribution Guidelines Issue Description 51d663c576736da80d012210f4e44671 Complete output when running fastlane  including the stack trace and command used from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane_core-0.36.8/lib/fastlane_core/ui/ui.rb:14:in `method_missing'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/helper/sh_helper.rb:44:in `sh_no_action'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/helper/sh_helper.rb:9:in `sh'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/actions/swiftlint.rb:30:in `run'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:143:in `block (2 levels) in execute_action'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/actions/actions_helper.rb:35:in `execute_action'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:129:in `block in execute_action'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:128:in `chdir'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:128:in `execute_action'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/fast_file.rb:149:in `method_missing'     from Fastfile:288:in `block in parsing_binding'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/lane.rb:36:in `call'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/lane.rb:36:in `call'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:52:in `block in execute'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:46:in `chdir'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/runner.rb:46:in `execute'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/lane_manager.rb:46:in `cruise_lane'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/lib/fastlane/command_line_handler.rb:30:in `handle'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/bin/fastlane:38:in `block (2 levels) in run'     from /usr/local/lib/ruby/gems/2.2.0/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /usr/local/lib/ruby/gems/2.2.0/gems/commander-4.3.5/lib/commander/command.rb:178:in `call'     from /usr/local/lib/ruby/gems/2.2.0/gems/commander-4.3.5/lib/commander/command.rb:153:in `run'     from /usr/local/lib/ruby/gems/2.2.0/gems/commander-4.3.5/lib/commander/runner.rb:428:in `run_active_command'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane_core-0.36.8/lib/fastlane_core/ui/fastlane_runner.rb:23:in `run!'     from /usr/local/lib/ruby/gems/2.2.0/gems/commander-4.3.5/lib/commander/delegates.rb:15:in `run!'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/bin/fastlane:156:in `run'     from /usr/local/lib/ruby/gems/2.2.0/gems/fastlane-1.63.1/bin/fastlane:162:in `<top (required)>'     from /usr/local/bin/fastlane:23:in `load'     from /usr/local/bin/fastlane:23:in `<main>'  Configuration Files Please copy the complete content of your Fastfile and any other configuration files you use below: Fastfile:   swiftlint(     mode: :lint      strict: false      config_file: '.swiftlint.yml'    ) AND/OR   swiftlint(     mode: :lint      strict: false    ) Environment fastlane version (fastlane -v): fastlane 1.63.1 Do you use bundler  rbenv or rvm? NO I'm trying to find a way to generate swiftlint report file without broke the ci (jenkins) build Actually I get this result: Valid Done linting! Found 261 violations  35 serious in 28 files. and fastlane throw: /usr/local/lib/ruby/gems/2.2.0/gems/fastlane_core-0.36.8/lib/fastlane_core/ui/interface.rb:120:in `crash!': [!] Exit status of command 'swiftlint lint --config .swiftlint.yml' was 1 instead of 0. (FastlaneCore::Interface::FastlaneCrash)   Without config file (--config .swiftlint.yml): /usr/local/lib/ruby/gems/2.2.0/gems/fastlane_core-0.36.8/lib/fastlane_core/ui/interface.rb:120:in `crash!': [!] Exit status of command 'swiftlint lint' was 1 instead of 0. (FastlaneCore::Interface::FastlaneCrash),0
