id,date,report,security
186,15-05-19,Issue 186 : Using object get property syntax for binding expressions ， Issue #186 ， NativeScript/NativeScript ， GitHub Using object get property syntax for binding expressions like dict[prop] does not work.,0
187,15-05-19,Issue 187 : Custom source for UI element binding fails. ， Issue #187 ， NativeScript/NativeScript ， GitHub Custom source for UI element binding fails. Changing the bindingContext property of a parent (within the visual tree) element  results in replacing custom source with a source from bindingContext.,0
188,15-05-19,Issue 188 : Remaining item when cleared page options menu in ios. ， Issue #188 ， NativeScript/NativeScript ， GitHub Remaining item when cleared page options menu in ios.,0
189,15-05-19,Issue 189 : Changing `bindingContext` affects UI elements that has a binding to `bindingContext`. ， Issue #189 ， NativeScript/NativeScript ， GitHub Changing bindingContext affects UI elements that has a binding to bindingContext. The problem comes from the fact that when an UI element has a binding to bindingContext  changing the bindingContext results in update of its value  which results in some unnecessary changes.,0
193,15-05-20,Issue 193 : Layout is broken when there is optionsMenu on the first page in iOS ， Issue #193 ， NativeScript/NativeScript ， GitHub For example in the following page the label is shown under the options menu: <Page>     <Page.optionsMenu>       <MenuItem text="test"/>     </Page.optionsMenu>   <GridLayout>     <Label text="test" verticalAlignment="top"/>   </GridLayout> </Page>,0
196,15-05-20,Issue 196 : Layout is incorrect after device rotation in iOS when there is navbar ， Issue #196 ， NativeScript/NativeScript ， GitHub In iOS the layout gets corrupted after one or more device rotations because of the difference of the nav-bar height in portrait and landscape mode.,0
198,15-05-20,Issue 198 : Adding new items to ListView makes its viewport looks blank until scroll ， Issue #198 ， NativeScript/NativeScript ， GitHub Adding new items to ListView populated with images on button tap (for example) updates its viewport to look blank- when you scroll  ListView items appear again. Note: The Photo Album tutorial in Telerik Platform demonstrates the issue.,0
222,15-05-26,Issue 222 : ListPicker showing number of items in list (Ticket938420) ， Issue #222 ， NativeScript/NativeScript ， GitHub Hello  I am having strange issues with the ListPicker UI element. It shows the correct items  but sometimes also an additional item which is the number of items in the list. In the attached project  it will start out showing "0". It should be blank - because the representative list contains no elements. If you select the first passenger (John Smith) all is well and good. Then if you select both passengers  it will show them in the ListPicker  with a third element that says "2". Then unselect John Smith and it will correctly show Jane Smith  with an item that says "1". What is going on here and how can I stop these number items appearing? Thanks! https://admin.telerik.com/?Context=Support&Control=~%2fUserControls%2fSupport%2fThreadReply.ascx&ST=938420&SM=0 Sample Project: https://www.dropbox.com/s/k2srnjhq9mtyiqr/Ticket938420.zip?dl=0,1
228,15-05-28,Issue 228 : ListPicker for Android shows text after bound to an empty array. ， Issue #228 ， NativeScript/NativeScript ， GitHub If the ListPicker was originally bound to an array of strings and subsequently bound to an empty/null/undefined array  the last selected item could be still seen. The problem comes from the fact that the Android NumberPicker has no concept of zero items  i.e. it always has to have at least one item which is zero (minValue = value = maxValue = 0).,0
234,15-05-28,Issue 234 : DatePicker and TimePicker property bindings do not work in Android 5.x ， Issue #234 ， NativeScript/NativeScript ， GitHub DatePicker and TimePicker property bindings do not work in Android 5.x,0
242,15-05-29,Issue 242 : Cannot attach gesture observer for more than one gesture (Android). ， Issue #242 ， NativeScript/NativeScript ， GitHub No description provided.,0
261,15-06-02,Issue 261 : WebView crash when navigating back ， Issue #261 ， NativeScript/NativeScript ， GitHub When navigating back from page that contains WebView to previous page that does not contain WebView an exception is thrown.,0
267,15-06-03,Issue 267 : SegmentedBar CSS color not applied correctly when items are bound ， Issue #267 ， NativeScript/NativeScript ， GitHub Example: <Page loaded="MyPageLoaded">   <StackLayout>     <SegmentedBar items="{{ someItems }}" />   </StackLayout> </Page> function MyPageLoaded(args) {     var page = args.object;     page.bindingContext = { someItems: [{ title: "One" }  { title: "Two" }  { title: "Three" }] }; } exports.MyPageLoaded = MyPageLoaded; SegmentedBar {     background-color: red;     color: blue;     font-size: 30; },0
270,15-06-03,Issue 270 : BackgroundImage property does not respect the CornerRadius when set to Border. ， Issue #270 ， NativeScript/NativeScript ， GitHub BackgroundImage property does not respect the CornerRadius when set to Border. When the corner radius is set  the image should be clipped.,0
285,15-06-05,Issue 285 : `visibility` property inconsistent with CSS ， Issue #285 ， NativeScript/NativeScript ， GitHub NativeScript supports visibility: collapsed  but the CSS spec defines the value as "collapse" (no d). We should probably be consistent with the spec here  or possibly just support both.,0
308,15-06-11,Issue 308 : iOS emulator closes app after navigation ， Issue #308 ， NativeScript/NativeScript ， GitHub From @adampresley on June 10  2015 15:45 I have started a small project which is exhibiting odd behavior. There are two views  each with ListViews on them  and the second view has a back button. I am running the application in the iOS emulator and experience what appears to be a crash. Open the application in iOS emulator Tap on Manage Inventory. New view will open Tap on Back button. This will take you back to the first view Tap on Manage Inventory again. The view opens  then the application closes entirely Below are the versions of stuff  and the code. If anything else is needed please let me know. Thanks! Versions and Specs NativeScript CLI version 1.0.2 iOS Simulator 8.3 XCode 6.3.2 OSX 10.10.3 Yosemite app.js var application = require("application");  application.mainModule = "dashboard"; application.cssFile = "./app.css"; application.start(); dashboard.xml <Page         xmlns="http://www.nativescript.org/tns.xsd"         loaded="onPageLoaded"         navigatedTo="pageNavigatedTo">     <GridLayout rows="auto  *">         <!-- Header -->         <Border id="header" row="0">             <Label text="Grocery List" />         </Border>          <!-- Menu Items -->         <ListView items="{{ menuItems }}" row="1" itemTap="onMenuItemTap">             <ListView.itemTemplate>                 <Label text="{{ text }}" />             </ListView.itemTemplate>         </ListView>     </GridLayout> </Page> dashboard.js var observableModule = require("data/observable"); var frameModule = require("ui/frame"); var platformModule = require("platform")  var pageData = new observableModule.Observable();  exports.onPageLoaded = function(args) {     var page = args.object;      if (platformModule.device.os === "iOS") {         frameModule.topmost().ios.navBarVisibility = "never";     }      if (platformModule.device.os === "Android") {         frameModule.topmost().android.actionBar.hide();     } };  exports.pageNavigatedTo = function(args) {     var page = args.object;      pageData.set("menuItems"  [         { text: "My Lists" }          { text: "New List" }          { text: "Manage Inventory" }          { text: "Manage Stores" }     ]);      page.bindingContext = pageData; };  exports.onMenuItemTap = function(args) {     frameModule.topmost().navigate("manageStores"); }; manageStores.xml <Page         xmlns="http://www.nativescript.org/tns.xsd"         navigatedTo="pageNavigatedTo">     <GridLayout rows="auto  *">         <!-- Header -->         <Border id="header" row="0">             <Label text="Grocery List" />             <Button text="Add" tap="addStore" />             <Button text="Back" tap="goBack" />         </Border>          <!-- Menu Items -->         <ListView items="{{ stores }}" row="1">             <ListView.itemTemplate>                 <Label text="{{ name }}" />             </ListView.itemTemplate>         </ListView>     </GridLayout> </Page> manageStores.js var observableModule = require("data/observable"); var frameModule = require("ui/frame"); var dialogs = require("ui/dialogs");  var topmost = frameModule.topmost(); var pageData = new observableModule.Observable();  exports.pageNavigatedTo = function(args) {     var page = args.object;      pageData.set("stores"  [         { name: "Target" }          { name: "Kroger" }     ]);      page.bindingContext = pageData; };  exports.addStore = function() {     dialogs.alert("Adding a store!"); };  exports.goBack = function() {     var topmost = frameModule.topmost();      if (topmost.canGoBack) {         topmost.goBack();     } else {         topmost.navigate("dashboard");     } } Copied from original issue: NativeScript/nativescript-cli#549,0
322,15-06-15,Issue 322 : Creating an Observable by passing a JSON object in the constructor does not define the respective properties on the Observable object instance. ， Issue #322 ， NativeScript/NativeScript ， GitHub As a result  when someone changes the value of one of those properties through direct JavaScript notation (i.e. without calling Observable.set method)  no notifications are fired and binding are not updated. For example: var viewModel = new observableModule.Observable({ count:5 }); viewModel.count++; will not update any bindings to count.,1
343,15-06-19,Issue 343 : Not returning a view on the view parameter of the creatingView event handler of the placeholder crash the application ， Issue #343 ， NativeScript/NativeScript ， GitHub How to reproduce: Create an xml page with the following nested elements: Page StackLayout Placehodler Add an event handler to the creatingView placeholder event named creatingImageView such as: function creatingImageView(args) { console.log("Creating View called"); } exports.creatingImageView = creatingImageView; Run the application it will crash with the following error: /app/tns_modules/ui/core/view.js:85:116: JS ERROR Error: onMeasure() did not set the measured dimension by calling setMeasuredDimension() replace the event handler with the following code and the application will start function creatingImageView(args) { console.log("Creating View called"); var nativeView = new UILabel(); nativeView.text = "Native"; args.view = nativeView; } exports.creatingImageView = creatingImageView;,0
360,15-06-26,Issue 360 : Changing wrap layout paddings and its view margins runtime causes a crash on iOS. ， Issue #360 ， NativeScript/NativeScript ， GitHub Steps to reproduce the crash on iOS7: start ui-tests-app  run 'wrap' test page  tap on button 'p' to set wrap layout paddings  tap on button 'm' to set its margins. or start ui-tests-app  run 'wrap' test page  tap on button 'all'  tap on button 'n'  tap on button 'v'. Error: info: [IOS_SYSLOG_ROW ] Jun 26 13:03:02 vchimevmac.local TestApp[28211] : *** Terminating app due to uncaught exception 'CALayerInvalidGeometry'  reason: 'CALayer position contains NaN: [20 nan]' Steps to reproduce the crash on iOS8: start ui-tests-app  run 'wrap' test page  tap on button 'o' to set vertical orientation of the wrap layout  tap on button 'all' to set all view properties  tap on button 'i' to set itemWidth and itemHeight properties of the wrap layout  tap on button 'v' to set visibility equal to visible for the collapsed button. Error: info: [IOS_SYSLOG_ROW ] Jun 26 12:58:22 vchimevmac.local TestApp[28069]: *** Terminating app due to uncaught exception 'CALayerInvalidGeometry'  reason: 'CALayer position contains NaN: [nan 35]',1
368,15-06-29,Issue 368 : [Screen Builder] Model is not updated when an observable object property is used in two text fields ， Issue #368 ， NativeScript/NativeScript ， GitHub In brief: An observable object property is used in two text field elements. Modifying one of the text fields does not always update the model. In the case of Screen Builder the text field is the password of a sign in and register form  which are part of an authentication component. Create new native SB app with BS sample data project. Add authentication form  add it to the navigation and apply the change. 3.?Deploy the app on iOS device. Open the app on the device and go to the authentication form. Redirect to the register form  fill in the email and password and submit the form. Go again to the authentication  switch to the sign in form and submit it. Go again to the authentication switch to the register form  delete the password and change the email. Submit the form. Expected: error for missing password appears. Actual: the form is submitted without password.,0
372,15-06-30,Issue 372 : Simple location app doesn't perform until real gps apps are also running ， Issue #372 ， NativeScript/NativeScript ， GitHub My simple gps location app  straight from the documentation LocationManager example  doesn't work well when tested on 3 different android phones. Please try for yourself. Properties like altitude  speed  and direction are not displayed. It performs best if it has data  wifi  and gps. Worse if it has wifi and gps. Worst if it has just gps. However if an app like GPS Status or Google Maps is also running  then it responds well and is useable. Those other apps are unlocking something that the TNS location module isn't.,0
395,15-07-06,Issue 395 : dialogs.action() causes app to crash on iPad ， Issue #395 ， NativeScript/NativeScript ， GitHub No description provided.,0
406,15-07-08,Issue 406 : Prompt dialog - iOS7: okButton returns result equal to false  cancelButton returns result equal to true ， Issue #406 ， NativeScript/NativeScript ， GitHub The issue is replicable on iOS7 and NOT replicable on iOS8.,0
408,15-07-08,Issue 408 : ScrollView does not scroll ， Issue #408 ， NativeScript/NativeScript ， GitHub Here is a repro page: <Page>     <StackLayout>       <ScrollView>          <StackLayout>              <Label text="START" />              <Label height="1000" backgroundColor="red"/>              <Label text="END" />          </StackLayout>       </ScrollView>     </StackLayout> </Page> Looks like the issue occurs when the ScrollView is measured s AT_MOST height measure spec. I'm looking at you MEASURED_STATE_TOO_SMALL,0
411,15-07-09,Issue 411 : Setting invalid value for css properties causes app to crash ， Issue #411 ， NativeScript/NativeScript ， GitHub The issue exists for the following properties: android: color  background-color  border-color  border-width  border-radius  font  font-style  font-weight  text-align  min-width  min-height  visibility and opacity. iOS: border-width  border-radius  font  font-style  font-weight  text-align  min-width  min-height  visibility and opacity.,1
421,15-07-12,Issue 421 : Page.showModal seems completely broken in IOS ， Issue #421 ， NativeScript/NativeScript ， GitHub I have been using showModal pages extensively to enable simple choice screens. Unfortunately  they do not seem to work at all on IOS. Debugging using CLI returns no errors or exceptions on IOS  but the pages do not seem to initialize correctly (ie elements not bound  styles not set). Tested on IOS emulator  various screen resolutions and actual device. Raised trouble ticket 952281 with telerik and included a link to my project there (didn't want this publicly available). This is how they look on android.,0
422,15-07-13,Issue 422 : Login dialog - iOS7: loginResult.userName returns password as a value instead of username ， Issue #422 ， NativeScript/NativeScript ， GitHub The issue is replicable on iOS7 and NOT replicable on iOS8.,1
423,15-07-13,Issue 423 : Showing a modal page from another modal page results in error on iOS. ， Issue #423 ， NativeScript/NativeScript ， GitHub Warning: Attempt to present UIViewControllerImpl 1 on UIViewControllerImpl 2 whose view is not in the window hierarchy!,0
426,15-07-13,Issue 426 : [iOS] Unloaded event of any element positioned in ListView ItemTemplate does not rise ， Issue #426 ， NativeScript/NativeScript ， GitHub The issue is present on iOS and expected to reproduce on Android  but there it works somehow. For example: <Page>   <ListView loaded="onListViewLoaded">     <ListView.itemTemplate>       <Label unloaded="onLabelUnloaded" minHeight="250" />     </ListView.itemTemplate>   </ListView> </Page> export function onListViewLoaded(args) {     args.object.items = [1]; }  export function onLabelUnloaded(args) {     console.log("Label unloaded."); },0
428,15-07-13,Issue 428 : [iOS] Loaded event of any element positioned in ListView ItemTemplate rises twice ， Issue #428 ， NativeScript/NativeScript ， GitHub The issue is replicable on iOS7 and NOT replicable on iOS8. For example: <Page>   <ListView loaded="onListViewLoaded">     <ListView.itemTemplate>       <Label unloaded="onLabelLoaded" minHeight="250" />     </ListView.itemTemplate>   </ListView> </Page> export function onListViewLoaded(args) {     args.object.items = [1]; }  export function onLabelLoaded(args) {     console.log("Label loaded."); },0
440,15-07-15,Issue 440 : Using greater than (>) comparison operator in binding expression causes XML parse error ， Issue #440 ， NativeScript/NativeScript ， GitHub For example: <Label text="{{ var1 > var2 }}" /> Output: tns_module/ui/builder/builder.js:139:157 JS ERROR Error: XML parse error: close tagname,0
508,15-07-29,Issue 508 : iOS Page lack of a background screws the page transitions ， Issue #508 ， NativeScript/NativeScript ， GitHub Since there is no background  only the page's content and a shadow is visible during transition. Setting a white background on the Page fixes the behavior presenting a better eye candy. Consider putting background on the iOS Pages by default. Complaints: https://groups.google.com/forum/?utm_medium=email&utm_source=footer#!msg/nativescript/g2bYxSgV2nQ/N-dxpPRrEgAJ,0
513,15-07-29,Issue 513 : Android backgroundColor animation is not gradual. ， Issue #513 ， NativeScript/NativeScript ， GitHub Instead of smoothly animating the backgroundColor throughout the animation duration  it is changed to the target value at the very end of the animation.,0
518,15-07-30,Issue 518 : Allow ActionItems to be directly specified between the ActionBar opening and closing tags. ， Issue #518 ， NativeScript/NativeScript ， GitHub The silly me put this on a page:   <Page.actionBar>     <ActionBar>       <ActionItem text="{{ resources.signUp }}" tap="signUpMenuItemTap" android.position="actionBar" />     </ActionBar>   </Page.actionBar> At runtime it works like a charm. The only problem is the action item does not appear. Obviously the correct usage is:   <Page.actionBar>     <ActionBar>       <ActionBar.actionItems>         <ActionItem text="{{ resources.signUp }}" tap="signUpMenuItemTap" android.position="actionBar" />       </ActionBar.actionItems>     </ActionBar>   </Page.actionBar> The problem is the first case does not generate neither compile-time nor run-time error.,0
535,15-08-02,Issue 535 : Random exception when using http.getJSON() ， Issue #535 ， NativeScript/NativeScript ， GitHub I have a few view-models that use http.getJSON to fetch data. Most of the time it works just fine  but from time to time the enitre app crashes with the following exception: http://pastebin.com/HnPZxQHj Every time the call does return data (I can see it via console.log) and I even see the view with all the data for a few seconds  but then it crashes the app.,1
537,15-08-02,Issue 537 : FileSystemAccess.prototype.readText has an async interface  but is synchronous ， Issue #537 ， NativeScript/NativeScript ， GitHub Hey  I was going through the source code and stumbled upon something pretty weird. new FileSystemAccess().readText(name  onSuccess  onError) That's an async interface  but according to https://github.com/NativeScript/NativeScript/blob/5e5d75c09d8a3a49bbf6de5bfa53bc1736e99de4/apps/tests/file-system-access-tests/file-system-access-tests.ts and its use in builder.ts  it works synchronously. That's zalgo right there. A sync interface is handy  but the weird interface is  well  weird. It should return the content of the file on success and throw on error. Cheers.,0
544,15-08-03,Issue 544 : Borders are drawn on the inside of views in iOS and overlap their content. ， Issue #544 ， NativeScript/NativeScript ， GitHub Borders are drawn on the inside of views in iOS and overlap their content.,0
557,15-08-06,Issue 557 : Handlebar syntax in view with comma breaks silently ， Issue #557 ， NativeScript/NativeScript ， GitHub Hi  Suppose I have this label in my view  which concats a plain string to a data-bound variable: <Label text="{{ 'Hi ' + name }}" textWrap="true" style="horizontal-align: center"/> That works fine. However  if I have "Hi  " instead of "Hi "  it will break silently. <Label text="{{ 'Hi  ' + name }}" textWrap="true" style="horizontal-align: center"/>,0
575,15-08-13,Issue 575 : Application crashes in Android when there is an ActionBar on the first page. ， Issue #575 ， NativeScript/NativeScript ， GitHub No description provided.,0
576,15-08-13,Issue 576 : app.css now applied when there is page-specific css ， Issue #576 ， NativeScript/NativeScript ， GitHub No description provided.,0
581,15-08-13,Issue 581 : HtmlView only for single line? ， Issue #581 ， NativeScript/NativeScript ， GitHub Is the idea behind the HtmlView that it enables us to create a single line of html-formated code? When I'm giving a HtmlView the html: hi<br>by it only displays the first line: hi. The View is the simplest possible: <Page xmlns="http://www.nativescript.org/tns.xsd" navigatingTo="navigatingTo" loaded="loaded">         <StackLayout>         <HtmlView html="{{html}}" />         </StackLayout> </Page>  Or am I doing something wrong here?,0
587,15-08-14,Issue 587 : Animation promise in iOS may never be resolved nor rejected. ， Issue #587 ， NativeScript/NativeScript ， GitHub https://github.com/NativeScript/NativeScript/blob/master/ui/animation/animation.ios.ts#L99 For iOS  if an animation object has some of its animations finished and some cancelled  _animationFinishedPromise will never be resolved nor rejected. I have a fix for this and will try to submit a PR later.,0
590,15-08-14,Issue 590 : CSS not working on Repeater when bindingContext set on 'navigatingTo' ， Issue #590 ， NativeScript/NativeScript ， GitHub Easiest described with an example. Look at this very simple app. It has a Repeater where every item will be a label with the cssClass red  and below them there's a "fixed" label with the text This is always red and the same cssClass. <Page xmlns="http://www.nativescript.org/tns.xsd" loaded="pageLoaded">     <StackLayout>         <Repeater items="{{ items }}">             <Repeater.itemTemplate>                 <Label text="{{ title }}" cssClass="red" />             </Repeater.itemTemplate>         </Repeater>         <Label text="This is always red" cssClass="red" />     </StackLayout> </Page>  function pageLoaded(args) {     var page = args.object;     page.bindingContext = {         items: [             {                 title: 'Test1'             }              {                 title: 'Test2'             }         ]     }; } exports.pageLoaded = pageLoaded;  .red {     color: #ff0000; }  So far so good. However  if I change from setting the bindingContext on loaded to navigatingTo  e.g. changing: <Page xmlns="http://www.nativescript.org/tns.xsd" loaded="pageLoaded">  to <Page xmlns="http://www.nativescript.org/tns.xsd" navigatingTo="pageLoaded">  then no CSS will be applied on the itemTemplate of the Repeater. Instead it will look like this. Note that CSS is still applied to the "fixed" label.,0
605,15-08-18,Issue 605 : Guard for "undefined" in Observable's on and off ， Issue #605 ， NativeScript/NativeScript ， GitHub The: application.android.off(application.AndroidApplication.activiryResultEvent  onResult);  Throws: TypeError: Cannot read property 'split' of undefined'.  A protection against undefined with meaningful error message would be handy.,0
613,15-08-22,Issue 613 : WebView - support for loading local files ， Issue #613 ， NativeScript/NativeScript ， GitHub When you use WebView to load local html page  for example: <WebView src="~/MyPage/index.html" />  If that page includes.css/.js files they are not loaded. <!DOCTYPE html> <html lang="en"> <head>     <meta name="viewport" content="width=device-width  initial-scale=1  maximum-scale=1"/>     <meta charset="UTF-8">     <link rel="stylesheet" href="test.css"> </head> <body>     <script src="test.js"></script> </body> </html>  edit: tested on Android 5.1,0
616,15-08-24,Issue 616 : TitleView in ActionBar not taking full width in android 5.1 ， Issue #616 ， NativeScript/NativeScript ， GitHub I am using genymotion emulator with android 5.1 OS. I have create a simple app with custom titleView in actionbar. Code for the page is as shown below: <Page xmlns="http://www.nativescript.org/tns.xsd"        navigatedTo="navigatedTo" >      <Page.actionBar>         <ActionBar>                 <ActionBar.titleView>                     <GridLayout columns="*" style="background-color: blue;">                         </GridLayout>                 </ActionBar.titleView>         </ActionBar>     </Page.actionBar>          <Label text="Hello world" /> </Page>  Above code gives output as shown below: I tested this code on Android 4.2 and Android 4.4. It is working fine and taking full width of the actionbar. But  in Android 5.1 it is not taking full width of the actionbar. Can you help me out with this.,0
623,15-08-25,Issue 623 : CSS Inconsistency... ， Issue #623 ， NativeScript/NativeScript ， GitHub The documentation specifies correctly that the css type-selectors are case in-sensitive; but does not say anything about the properties case sensistivity. Since  in the browser I can do div { baCKgrouND-colOr: blUe; } and it works; you would naturally assume that in NativeScript you could do the same thing... Nope; apparently the property names are case sensitive and must be all lower case. So why don't we have the css parser automatically lowercase the property name so that Button { Background-Color: Blue; } then works properly as expected! Now to fix this we have a couple of choices: css\reworkcss.js on line 232 we can append a .toLowerCase() to the place the property is assigned and returned. In Style-scope  I can update the createSelectorsFromSyntaxTree function and add the toLowerCase() in their. I haven't traced this down  but where ever it goes to set the style property when the rule matches; make it case automatically lowercase the property before it assigns it. The quickest fix is to do it in reworkcss; but that means you have your own non-stock reworkcss.js file. I hate when that happens in my projects... So I am leaning toward 2 -- so that way the fix is in the code you control -- I can do the style-scope change fairly easily and that routine should actually be more performant when I'm done. ? Thoughts?,0
642,15-08-31,Issue 642 : Ability to style other native widgets ， Issue #642 ， NativeScript/NativeScript ， GitHub It would be great to be able to use CSS to style the ProgressBar and Switch. The progress bar could have: backgroundColor color (the bar itself) width and height borderRadius (possibility to square it off) The switch would be much the same  but not sure how possible it is.,0
651,15-09-01,Issue 651 : http getJSON never completes when response is not JSON ， Issue #651 ， NativeScript/NativeScript ， GitHub When using http.getJSON and the response is not JSON  but for example a 404 error with html content the promise is never resolved/rejected. The workaround is to user getString and manually parse JSON with JSON.parse(...) TNS: 1.2.4 tns-android: 1.2.1,1
654,15-09-01,Issue 654 : Multiple gestures not working for Android ， Issue #654 ， NativeScript/NativeScript ， GitHub <Page>   <Label text="Label" loaded="loaded"/> </Page> var gestures = require("ui/gestures"); function loaded(args) {     var lbl = args.object;     lbl.observe(gestures.GestureTypes.tap | gestures.GestureTypes.doubleTap | gestures.GestureTypes.longPress  function (args) {         console.log("Args: " + args);     }); } exports.loaded = loaded;,0
