id,date,report,security
489,15-11-02,Issue 489 : Version 4.7.4 breaks ability to select camera ， Issue #489 ， zxing/zxing ， GitHub The ability to select camera when calling ZXing via intent: #135 Version 4.7.4 brakes that. Now when you request a non-default camera in the intent (e.g. camera 1)  the scanning intent opens and immediately shows an error dialog: Barcode Scanner Sorry  the Android camera encountered a problem. You may need to restart the device. OK The following appears in the logcat: D/SecCameraHardware( 1937): LSIHAL int android::HAL_getCameraInfo(int  camera_info*)  W/com.google.zxing.client.android.camera.open.OpenCameraInterface(23318): Requested camera does not exist: 1  W/CaptureActivity(23318): java.io.IOException: Camera.open() failed to return object from driver W/CaptureActivity(23318):   at com.google.zxing.client.android.camera.CameraManager.openDriver(CameraManager.java:82) W/CaptureActivity(23318):   at com.google.zxing.client.android.CaptureActivity.initCamera(CaptureActivity.java:723) W/CaptureActivity(23318):   at com.google.zxing.client.android.CaptureActivity.surfaceCreated(CaptureActivity.java:423) W/CaptureActivity(23318):   at android.view.SurfaceView.updateWindow(SurfaceView.java:610) W/CaptureActivity(23318):   at android.view.SurfaceView.access$000(SurfaceView.java:93) W/CaptureActivity(23318):   at android.view.SurfaceView$3.onPreDraw(SurfaceView.java:182) W/CaptureActivity(23318):   at android.view.ViewTreeObserver.dispatchOnPreDraw(ViewTreeObserver.java:864) W/CaptureActivity(23318):   at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:2142) W/CaptureActivity(23318):   at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1249) W/CaptureActivity(23318):   at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:6364) W/CaptureActivity(23318):   at android.view.Choreographer$CallbackRecord.run(Choreographer.java:791) W/CaptureActivity(23318):   at android.view.Choreographer.doCallbacks(Choreographer.java:591) W/CaptureActivity(23318):   at android.view.Choreographer.doFrame(Choreographer.java:561) W/CaptureActivity(23318):   at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:777) W/CaptureActivity(23318):   at android.os.Handler.handleCallback(Handler.java:730) W/CaptureActivity(23318):   at android.os.Handler.dispatchMessage(Handler.java:92) W/CaptureActivity(23318):   at android.os.Looper.loop(Looper.java:176) W/CaptureActivity(23318):   at android.app.ActivityThread.main(ActivityThread.java:5419) W/CaptureActivity(23318):   at java.lang.reflect.Method.invokeNative(Native Method) W/CaptureActivity(23318):   at java.lang.reflect.Method.invoke(Method.java:525) W/CaptureActivity(23318):   at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1046) W/CaptureActivity(23318):   at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:862) W/CaptureActivity(23318):   at dalvik.system.NativeStart.main(Native Method) Works fine with v4.7.3.,0
492,15-11-06,Issue 492 : Non-continuous auto-focus not reactivated after light is toggled ， Issue #492 ， zxing/zxing ， GitHub As seen at https://groups.google.com/d/msg/zxing/lhTv25QBcBs/db89TTo5CQAJ the auto-focus won't start again if the front light is toggled  and auto-focus is in non-continuous mode.,0
496,15-11-10,Issue 496 : some code39 barcodes with check digit don't work ， Issue #496 ， zxing/zxing ， GitHub The library is not able to scan some code39 barcodes with check digit. I did the test with different barcodes. when the barcode ends with - or . checkdigit  it works when the barcode ends with $  %  + checkdigit  it doesn't work. I think the problem is related to the calculation of the check digit (total variable) where we use the ALPHABET_STRING tab which contains the * (star) character whereas the specification doesn't include this star character as part of the possible check digit (https://en.wikipedia.org/wiki/Code_39),0
517,15-12-08,Issue 517 : Email address with unsupported extension ， Issue #517 ， zxing/zxing ， GitHub Hi  While wanting to generate a QR Code using your tool (which is great by the way)  I stumbled upon a problem : it said that my e-mail address was not valid since it uses an unsual extension (@perspectives.marketing) : is there any way to go around that ? Thank you for your answer,0
518,15-12-09,Issue 518 : Command line arguments are not working in CommandLineRunner ， Issue #518 ， zxing/zxing ， GitHub When I run the CommandLineRunner in javase it works unless I try to pass it command line arguments (like --try_harder and --crop). Here is the error message: Exception in thread "main" java.lang.NoClassDefFoundError: com/beust/jcommander/JCommander at com.google.zxing.client.j2se.CommandLineRunner.main(CommandLineRunner.java:52) Caused by: java.lang.ClassNotFoundException: com.beust.jcommander.JCommander at java.net.URLClassLoader$1.run(URLClassLoader.java:366) at java.net.URLClassLoader$1.run(URLClassLoader.java:355) at java.security.AccessController.doPrivileged(Native Method) at java.net.URLClassLoader.findClass(URLClassLoader.java:354) at java.lang.ClassLoader.loadClass(ClassLoader.java:425) at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308) at java.lang.ClassLoader.loadClass(ClassLoader.java:358) ... 1 more I tried it both with the jar files I built  and with the ones hosted at the Maven Release Repository. It works on 3.2.0  but is broken on 3.2.1.,0
539,16-01-14,Issue 539 : Java-SE CommandLineRunner no longer accepts files without full-path ， Issue #539 ， zxing/zxing ， GitHub .../java ....j2se.CommandLineRunner file-to-decode.png Exception in thread "main" java.lang.IllegalArgumentException: URI is not hierarchical     at sun.nio.fs.UnixUriUtils.fromUri(UnixUriUtils.java:48)     at sun.nio.fs.UnixFileSystemProvider.getPath(UnixFileSystemProvider.java:98)     at java.nio.file.Paths.get(Paths.java:138)     at com.google.zxing.client.j2se.CommandLineRunner.retainValid(CommandLineRunner.java:125)     at com.google.zxing.client.j2se.CommandLineRunner.main(CommandLineRunner.java:61)  Tested with: Java 1.7 from Oracle Java 1.8 from Oracle Java 1.7 from OpenJDK Java 1.8 from OpenJDK Using ./file-to-decode.png yields the same exception. ZXing: Commit 4e3abaf,0
540,16-01-14,Issue 540 : Java-SE CommandLineRunner no longer accepts files with spaces in path ， Issue #540 ， zxing/zxing ， GitHub .../java ....j2se.CommandLineRunner "/some space directory/file.png" Exception in thread "main" com.beust.jcommander.ParameterException: "[Main class]": couldn't convert "/some space directory/file.png" to a RFC 2396 and RFC 2732 compliant URI     at com.beust.jcommander.converters.URIConverter.convert(URIConverter.java:41)     at com.beust.jcommander.converters.URIConverter.convert(URIConverter.java:31)     at com.beust.jcommander.JCommander.convertValue(JCommander.java:1305)     at com.beust.jcommander.JCommander.parseValues(JCommander.java:767)     at com.beust.jcommander.JCommander.parse(JCommander.java:282)     at com.beust.jcommander.JCommander.parse(JCommander.java:265)     at com.beust.jcommander.JCommander.<init>(JCommander.java:210)     at com.google.zxing.client.j2se.CommandLineRunner.main(CommandLineRunner.java:52)  Possibly connected to #539,1
557,16-02-11,Issue 557 : Android SDK API Level 23 Support  Issue with Browser.BookmarkColumns Class ， Issue #557 ， zxing/zxing ， GitHub Hi ZXing Team  I am trying to build ZXing android source code in Android Studio IDE  where i am using compileSdkVersion 23 and buildToolsVersion "23.0.2" in build.gradle file. I want to compile source code with Android SDK API 23 to support runtime permission  but IDE shows compile time error for API Level 23 because Android OS remove the Browser.BookmarkColumns class from API Level 23. Please suggest solution for this problem ?,0
607,16-06-10,Issue 607 : ArrayIndexOutOfBoundsException on files with only 1 pixel ， Issue #607 ， zxing/zxing ， GitHub When running on a file like https://commons.wikimedia.org/wiki/File:Pix.gif which has only 1 pixel  zxing throws an error: Exception in thread "main" java.lang.ArrayIndexOutOfBoundsException: 1     at com.google.zxing.common.GlobalHistogramBinarizer.getBlackRow(GlobalHistogramBinarizer.java:71)     at com.google.zxing.BinaryBitmap.getBlackRow(BinaryBitmap.java:66)     at com.google.zxing.oned.OneDReader.doDecode(OneDReader.java:132)     at com.google.zxing.oned.OneDReader.decode(OneDReader.java:54)     at com.google.zxing.MultiFormatReader.decodeInternal(MultiFormatReader.java:171)     at com.google.zxing.MultiFormatReader.decode(MultiFormatReader.java:69)     at com.google.zxing.multi.GenericMultipleBarcodeReader.doDecodeMultiple(GenericMultipleBarcodeReader.java:84)     at com.google.zxing.multi.GenericMultipleBarcodeReader.decodeMultiple(GenericMultipleBarcodeReader.java:65)     at com.google.zxing.client.j2se.DecodeWorker.decode(DecodeWorker.java:140)     at com.google.zxing.client.j2se.DecodeWorker.call(DecodeWorker.java:75)     at com.google.zxing.client.j2se.CommandLineRunner.main(CommandLineRunner.java:84)  Obviously barcodes will never exist in files that have 1 pixel  but zxing should not crash for it. (I'm running it on a lot of files  and this happened to be one of them) The issue is that localLuminance in GlobalHistogramBinarizer directly accesses the 2nd element (which does not exist).,0
610,16-06-18,Issue 610 : Reproducible AIOOBE on scanning image in online decoder ， Issue #610 ， zxing/zxing ， GitHub java.lang.ArrayIndexOutOfBoundsException: 143244     com.google.zxing.common.BitMatrix.get(BitMatrix.java:131)     com.google.zxing.qrcode.QRCodeReader.extractPureBits(QRCodeReader.java:187)     com.google.zxing.qrcode.QRCodeReader.decode(QRCodeReader.java:73)     com.google.zxing.MultiFormatReader.decodeInternal(MultiFormatReader.java:171)     com.google.zxing.MultiFormatReader.decode(MultiFormatReader.java:69)     com.google.zxing.web.DecodeServlet.processImage(DecodeServlet.java:343)     com.google.zxing.web.DecodeServlet.processStream(DecodeServlet.java:314)     com.google.zxing.web.DecodeServlet.doGet(DecodeServlet.java:232)     javax.servlet.http.HttpServlet.service(HttpServlet.java:622)     javax.servlet.http.HttpServlet.service(HttpServlet.java:729)     org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:52)     com.google.zxing.web.DoSFilter.doFilter(DoSFilter.java:92)     com.google.zxing.web.RedirectFilter.doFilter(RedirectFilter.java:67),1
642,16-08-02,Issue 642 : Core: Aztec decoding incorrect for codes with U/S B/S ， Issue #642 ， zxing/zxing ， GitHub ZXing (as of July 25  2016) decodes the following Aztec code as 3333h3i3j33333  when that should I believe be 3333h3i3jITIT per a literal reading of the ISO/IEC 24778:2008 standard  and is what I get with at least one popular decoder independent of ZXing (NeoReader). The binary sequence in that code  before applying the process of 14.5.2 Interpreting the bit stream in the standard  is the bit sequence 11110010101010101010111111111100101011010000011001101101001001100110110101001010101010101010101 which parses to   per ZXing             per the standard and Neoreader 11110    (D/L)             11110    (D/L) 0101      3                0101      3 0101      3                0101      3 0101      3                0101      3 0101      3                0101      3 1111      (U/S)            1111      (U/S) 11111     (B/S)            11111     (B/S) 00101     [5]              00101     [5] 01101000  h                01101000  h 00110011  3                00110011  3 01101001  i                01101001  i 00110011  3                00110011  3 01101010  j                01101010  j 0101      3                01010     I 0101      3                10101     T 0101      3                01010     I 0101      3                10101     T 0101      3  The discrepancy boils down to diverging interpretation of : Byte Shift (B/S) is a special case  shifting into a run length-controlled string of literal 8-bit bytes. Following a B/S is a 5-bit binary value: if non-zero  it encodes the number of bytes (1 to 31) that follow  but if zero then the next 11 bits encode the number of bytes less 31. Byte Shift can thus encode either isolated extended ASCII or control characters or long strings of byte data  possibly filling the whole symbol. At the end of the byte string  encoding returns to the mode from which B/S was invoked. The closest thing to a definition of mode would be The Upper and Lower code sets contain upper and lowercase alphabetic characters respectively; Mixed contains a mixture of ASCII control and punctuation characters; Punctuation contains common punctuation characters and combinations; and Digit contains the numerals plus some punctuation (..) Message encoding starts in the Upper code set  and can be latched (semi-permanently  via U/L  L/L  M/L  P/L  or D/L) or shifted (for one character only  via U/S or P/S) into the other modes as needed. In a literal interpretation  mode means one of Upper  Lower  Mixed  Punctuation  and Digit; we are in Upper mode after U/S (even though that's only until the next character); thus "the mode from which B/S was invoked" is Upper; thus we return to the Upper mode at the end of the Byte Shift sequence; and further  since there has been at least one character ( h ) in the Byte Shift sequence  the temporary Upper Shift has ceased to be in effect when the decoder returns to the mode from which B/S was invoked. The interpretation made by ZXing could to be that the next character after U/S is B/S  and that ends the Upper sequence and brings back to Digit  and that's the mode in which B/S is invoked; however that is paradoxical since B/S does not appear in the codes of Digit mode; and requires to treat B/S as a character  while the character set is defined as "all 8-bit values" plus "two non-data characters" (FNC1 and ECI)  which does not include B/S. The only thing weakly in support of ZXing's interpretation is that annex H  table LatLen  counts 14 bits to go from Digit to Binary and back including 5-bit length (when that would require 19 bits per the above literal interpretation). However annex H similarly miscounts how many bits it takes to go from Punctuation to Binary and back (as 15 bits rather than the unambiguous 20 bits); is a general mess; and is informative only  thus can not override normative parts of the standard. The problem is fixed (with no negative side effect  I hope) by inserting           latchTable = shiftTable;  // after U/S B/S  return to Upper mode  between the two lines 133/134 of core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java currently reading           // Table changes           if (str.charAt(6) == 'L') {  Of course a test case should be added in core/src/test/resources/blackbox/aztec-1  with dlusbs.png and the expected dlusbs.txt  as enclosed in this zip: dlusbs.zip The problem was detected by encoding test input 3333h3i3j33333 with a tentative direct implementation of the encoding algorithm in annex H  written on the assumption that it is optimal (it's stated goal) at least in the case of letters and digits. Decoding worked fine with ZXing  not with NeoReader. The root cause of the issue seems to be the messy annex H and ZXing's implementation of the decoder.,0
649,16-08-16,Issue 649 : Error to encode to non printable character with Code 128 ， Issue #649 ， zxing/zxing ， GitHub Bugs Report: When we encode the ASCII for no printable character with Code128  it throw the exception for unsupported character . but the Code 128 support full ASCII character . We test the ASCII   now only support from SPACE��Hex20��Dec32��. The character from 0 to hex(1F) are not support . Code Sample like following : BitMatrix matrix = new MultiFormatWriter().encode((char)2 + "XXX" + (char)3  BarcodeFormat.CODE_128  1000  400); Please fix this bug .,0
707,16-11-13,Issue 707 : scan not saved to clipboard in bulk scanning mode ， Issue #707 ， zxing/zxing ， GitHub When save to clipboard is selected in settings it is ignored in bulk scanning mode. While it might seem that saving to clipboard is silly during bulk scanning  if the user has requested it in the settings it should be honoured. I have a genuine need of this and expected it to work.,0
738,17-01-05,Issue 738 : wrong barcode generated ( image updated ) ， Issue #738 ， zxing/zxing ， GitHub bug report. when I tried to encode some numbers  but actually zxing library generates wrong barcode in (zxing 3.3) MultiFormatWriter makes invalid barcodes with below combination. i.g) type : UPC_E  number : 12345670 codes ) BitMatrix result = new MultiFormatWriter().encode("12345670"  BarcodeFormat.UPC_E  ??  ??  ??); kindly check this case. correct barcode generated by zxing library captured screen thank you,0
751,17-02-10,Issue 751 : Android vCard parse: type default / type order ， Issue #751 ， zxing/zxing ， GitHub Barcode scanner seems to be using different type defaults for ADR and TEL than suggested in the specification (at least for vCard 2.1). For me it defaults to 'private' but it should to 'work'. From looking at the code it seems that there is no default internally. This can also result in wrong order of types  e.g. this vCard data will swap the types of the second and third number. BEGIN:VCARD N:;John;;; TEL;WORK:10 TEL:2 TEL;CELL:30 END:VCARD    IMHO a good solution for both issues would be to default to the type 'WORK' for phone numbers and addresses at parse time. This should be close enough to the specification. Maybe also for eMails. I guess this could be implemented by adding a defaultType Parameter to the function matchVCardPrefixedField in VCardResultParser.java?,0
806,17-05-30,Issue 806 : ZXing creates wrong barcode (for text with leading asterisk?) ， Issue #806 ， zxing/zxing ， GitHub Hi  in our project we create data matrix barcodes using ZXing (core-3.3.0.jar and javase-3.3.0.jar) in this way:         final DataMatrixWriter barcode = new DataMatrixWriter();         final BitMatrix bitMatrix = barcode.encode(text  BarcodeFormat.DATA_MATRIX  0  0); We create an image (java.awt.Image) using the bit matrix and scan this barcode image afterwards (form screen or paper). In 99% percent of all cases the text of the scanned barcode image is identical to the the encoded text. But in some cases we get another text. Examples: original text -> converted to barcode *MEMANT-1F-MESTECH -> *MEMANQ90E5079ROO70 *MEMANT-1F-M-2estech -> *MEMANQ90E5089q{estech *MEMANT-1F-M-2e-stech -> *MEMANQ90E5089q{e-stech *MEMANT-1F-M6ABCDEF -> *MEMANQ90E5091 I suppose the leading asterisk causes the problems.,1
842,17-08-03,Issue 842 : sharing screen of android contacts with e164 numbers is showing the wrong number ， Issue #842 ， zxing/zxing ， GitHub Steps to reproduce: have a contact with a phone number in the e164 format share the contact with the barcode scanner As you can see  the barcode scanner is displaying the country prefix (+49 since it is a german phone number)  but it somehow cut off the + character. The data encoded in the qrcode is correct  though.,0
863,17-09-02,Issue 863 : vCard TEL URIs are not parsed correctly. ， Issue #863 ， zxing/zxing ， GitHub I have a QR code of a version 4.0 vCard with TEL;VALUE=uri;TYPE=cell:tel:+1-[redacted]. When I scan the barcode and tap "Dial number"  the dialer pops up with 8351[redacted] instead of 1[redacted]. Since "tel" maps to 835 on the numeric keypad  it seems that zxing is parsing the field as plain text instead of a URI.,0
908,17-11-14,Issue 908 : DataMatrix encoder broken for certain short EDIFACT messages ， Issue #908 ， zxing/zxing ， GitHub I'm helping out at a new C++ port of this code base (https://github.com/nu-book/zxing-cpp). I stumbled on an issue with messages encoded with EDIFACT that need 2 code words padding. During debugging and research I found out that this issue has been discovered "upstream" over 5 years ago: https://sourceforge.net/p/barcode4j/bugs/38/. Steps to reproduce: create a DataMatrix with the message <ABCDEFG><ABCDEFGK> -> the resulting image contains an invalid code. I don't have a pull request but the fix is just one line  see here.,0
912,17-11-17,Issue 912 : Another EDIFACT related bug in the DataMatrix encoder ， Issue #912 ， zxing/zxing ， GitHub I believe this issue is also existing in this JAVA code base.,0
923,17-12-11,Issue 923 : ZXing creates wrong barcode (for text with leading asterisk?) ， Issue #923 ， zxing/zxing ， GitHub Hi  this is a follow-up of issue #806. Now we are using version 3.3.1 and it solves all issue reported in #806. In our project we create data matrix barcodes using ZXing (core-3.3.1.jar and javase-3.3.1.jar) in this way:         final DataMatrixWriter barcode = new DataMatrixWriter();         final BitMatrix bitMatrix = barcode.encode(text  BarcodeFormat.DATA_MATRIX  0  0); We create an image (java.awt.Image) using the bit matrix and scan this barcode image afterwards (form screen or paper). In 99% percent of all cases the text of the scanned barcode image is identical to the the encoded text. But in some cases we get another text. Examples: original text -> converted to barcode *CH/GN1/022/00 -> *CH/GN1/022/{00 I suppose the leading asterisk causes again the problem.,0
